	16depth	25depth
K08069	4.0	0.0
K08648	3.0	2.0
K04880	1.0	0.0
K16774	2.0	0.0
K11964	1.0	4.0
K04936	6.0	0.0
K12006	2.0	4.0
K21487	1.0	0.0
K13720	6.0	0.0
K20950	5.0	0.0
K05126	1.0	2.0
K08030	1.0	0.0
K04123	4.0	4.0
K08821	2.0	3.0
K20511	2.0	4.0
K20162	2.0	0.0
K18909	1.0	2.0
K22288	1.0	0.0
K09538	3.0	0.0
K05192	6.0	0.0
K19949	2.0	2.0
K00152	2.0	0.0
K04893	2.0	0.0
K05724	4.0	1.0
K16943	2.0	1.0
K19275	1.0	1.0
K14442	4.0	3.0
K19510	3.0	2.0
K10516	1.0	0.0
K08121	2.0	2.0
K14996	1.0	0.0
K02538	3.0	2.0
K17457	7.0	0.0
K13313	1.0	0.0
K06645	1.0	1.0
K21343	3.0	1.0
K02684	9.0	3.0
K04851	5.0	1.0
K12066	2.0	9.0
K15685	5.0	1.0
K04891	2.0	0.0
K20196	3.0	6.0
K12178	6.0	0.0
K20623	2.0	1.0
K02126	21.0	5.0
K13982	5.0	2.0
K14537	3.0	0.0
K02596	4.0	47.0
K19866	4.0	0.0
K12771	3.0	0.0
K18348	9.0	5.0
K20719	4.0	0.0
K05664	4.0	3.0
K05690	1.0	0.0
K19685	2.0	1.0
K07914	3.0	0.0
K14650	2.0	0.0
K08860	6.0	0.0
K18681	3.0	0.0
K20692	3.0	4.0
K02589	7.0	14.0
K21414	4.0	0.0
K17916	2.0	0.0
K20813	5.0	15.0
K09233	1.0	0.0
K09269	2.0	0.0
K04727	6.0	7.0
K15630	5.0	0.0
K05760	5.0	2.0
K10495	5.0	2.0
K21689	1.0	0.0
K11737	4.0	11.0
K00910	2.0	0.0
K06838	1.0	0.0
K00072	1.0	0.0
K13870	1.0	4.0
K16819	2.0	1.0
K04350	1.0	0.0
K21031	2.0	0.0
K10705	5.0	2.0
K08828	7.0	0.0
K16748	2.0	0.0
K08612	2.0	3.0
K18168	1.0	0.0
K11108	7.0	0.0
K09048	2.0	0.0
K11757	3.0	1.0
K20281	1.0	0.0
K04352	2.0	1.0
K16496	7.0	9.0
K17311	4.0	6.0
K14792	5.0	3.0
K04213	1.0	0.0
K22168	7.0	1.0
K04499	7.0	11.0
K11005	3.0	1.0
K11029	4.0	3.0
K17705	8.0	5.0
K04284	1.0	1.0
K04140	2.0	0.0
K18569	1.0	0.0
K05114	1.0	0.0
K13665	8.0	21.0
K14190	8.0	0.0
K21026	2.0	1.0
K08527	1.0	0.0
K20198	2.0	2.0
K11653	4.0	0.0
K06297	1.0	0.0
K01225	1.0	0.0
K13203	6.0	0.0
K21182	9.0	3.0
K20299	1.0	0.0
K16618	4.0	1.0
K07970	2.0	0.0
K19947	3.0	2.0
K05462	1.0	0.0
K05619	1.0	0.0
K14583	4.0	0.0
K01096	4.0	8.0
K21610	7.0	0.0
K19113	4.0	2.0
K18093	5.0	8.0
K20677	2.0	0.0
K00934	7.0	1.0
K17543	2.0	0.0
K09662	2.0	1.0
K08748	4.0	1.0
K11535	3.0	2.0
K16282	2.0	0.0
K20804	1.0	0.0
K17988	4.0	0.0
K09279	1.0	0.0
K08878	1.0	0.0
K06672	2.0	1.0
K21544	1.0	0.0
K18051	1.0	0.0
K19722	2.0	0.0
K14651	2.0	0.0
K22217	4.0	13.0
K11456	2.0	0.0
K10494	2.0	0.0
K13418	2.0	0.0
K10415	4.0	0.0
K07549	4.0	5.0
K05645	5.0	0.0
K10891	2.0	0.0
K21914	3.0	0.0
K12119	1.0	2.0
K06628	1.0	1.0
K09575	2.0	1.0
K18849	1.0	0.0
K17276	2.0	0.0
K21798	2.0	0.0
K13575	4.0	2.0
K17603	2.0	3.0
K05016	8.0	1.0
K12512	4.0	0.0
K10175	1.0	3.0
K13428	2.0	0.0
K04978	4.0	1.0
K01313	1.0	1.0
K04607	1.0	0.0
K19155	3.0	4.0
K03460	1.0	0.0
K10593	3.0	3.0
K09368	2.0	1.0
K08570	10.0	1.0
K18557	2.0	0.0
K20802	7.0	1.0
K21016	7.0	4.0
K18801	7.0	0.0
K20834	1.0	0.0
K08890	2.0	1.0
K20733	5.0	2.0
K09770	1.0	0.0
K11802	1.0	1.0
K17586	1.0	0.0
K10410	2.0	0.0
K19868	1.0	2.0
K14811	5.0	3.0
K21187	1.0	0.0
K11980	1.0	0.0
K09863	2.0	0.0
K09331	2.0	0.0
K18047	2.0	0.0
K16838	5.0	5.0
K14712	2.0	0.0
K02295	1.0	3.0
K06642	5.0	0.0
K08148	2.0	0.0
K10557	2.0	2.0
K04593	4.0	6.0
K10151	1.0	0.0
K05620	2.0	0.0
K09599	1.0	0.0
K22383	2.0	1.0
K18916	8.0	47.0
K18728	2.0	0.0
K03882	13.0	3.0
K18782	4.0	0.0
K03607	1.0	30.0
K12212	6.0	6.0
K05109	1.0	0.0
K16687	3.0	1.0
K12061	2.0	40.0
K17849	1.0	2.0
K12852	4.0	2.0
K01353	2.0	2.0
K19406	3.0	0.0
K18545	2.0	0.0
K19366	2.0	1.0
K04417	5.0	5.0
K21759	9.0	2.0
K21576	4.0	6.0
K21635	3.0	0.0
K14375	8.0	4.0
K01204	5.0	4.0
K22045	5.0	1.0
K20726	2.0	0.0
K08057	5.0	0.0
K16252	2.0	2.0
K06185	9.0	2.0
K05737	3.0	0.0
K12057	4.0	47.0
K04434	1.0	0.0
K06619	5.0	3.0
K13854	2.0	0.0
K15317	1.0	0.0
K11728	1.0	0.0
K02603	6.0	2.0
K12058	8.0	36.0
K15764	6.0	7.0
K18025	2.0	0.0
K05089	2.0	2.0
K21625	1.0	0.0
K12314	1.0	1.0
K07616	1.0	0.0
K21879	2.0	0.0
K18243	5.0	1.0
K04136	1.0	0.0
K07676	3.0	0.0
K08117	1.0	0.0
K14965	1.0	0.0
K05202	3.0	2.0
K13724	4.0	0.0
K10316	2.0	0.0
K10303	1.0	0.0
K17867	4.0	4.0
K00727	2.0	0.0
K04657	1.0	0.0
K19144	2.0	0.0
K16448	2.0	2.0
K20878	2.0	0.0
K20999	3.0	0.0
K02091	4.0	4.0
K18266	2.0	1.0
K22128	5.0	1.0
K21007	6.0	4.0
K15760	12.0	8.0
K14488	1.0	3.0
K09872	3.0	4.0
K20305	3.0	0.0
K06279	1.0	1.0
K04361	1.0	4.0
K09668	1.0	0.0
K09666	1.0	0.0
K18055	10.0	16.0
K19445	2.0	0.0
K10420	4.0	0.0
K07945	1.0	0.0
K17205	4.0	0.0
K14948	3.0	1.0
K20562	3.0	4.0
K12223	2.0	0.0
K14339	2.0	5.0
K00522	4.0	0.0
K03804	2.0	9.0
K19946	2.0	0.0
K10053	1.0	0.0
K18777	3.0	0.0
K07925	1.0	0.0
K10362	3.0	1.0
K00911	2.0	1.0
K05701	4.0	2.0
K04181	1.0	0.0
K08427	2.0	0.0
K17932	2.0	0.0
K11694	2.0	0.0
K10822	6.0	1.0
K18079	5.0	7.0
K09945	2.0	2.0
K12352	2.0	0.0
K20637	1.0	0.0
K03912	4.0	0.0
K08049	5.0	7.0
K15304	2.0	0.0
K04366	1.0	0.0
K15073	2.0	1.0
K13431	1.0	0.0
K21777	4.0	0.0
K16446	1.0	3.0
K09059	1.0	0.0
K15674	9.0	4.0
K19539	1.0	0.0
K01395	7.0	4.0
K11660	4.0	0.0
K06051	4.0	1.0
K12891	3.0	3.0
K05189	6.0	1.0
K15377	6.0	0.0
K01410	6.0	0.0
K08265	6.0	0.0
K10400	11.0	4.0
K05093	1.0	1.0
K19007	2.0	0.0
K20689	3.0	0.0
K20891	3.0	0.0
K17969	3.0	0.0
K21117	4.0	6.0
K09975	5.0	49.0
K21815	2.0	1.0
K04837	2.0	0.0
K21748	2.0	0.0
K05940	1.0	0.0
K05022	1.0	0.0
K15558	1.0	0.0
K01548	4.0	10.0
K10270	10.0	0.0
K06053	1.0	0.0
K10382	2.0	7.0
K04388	2.0	0.0
K18314	3.0	1.0
K15629	2.0	40.0
K10264	1.0	0.0
K08957	2.0	1.0
K10736	1.0	2.0
K10393	4.0	2.0
K13193	4.0	0.0
K02818	1.0	1.0
K02819	1.0	1.0
K17467	1.5	0.0
K18781	8.0	4.0
K08574	7.0	1.0
K21249	5.0	0.0
K04100	11.0	24.0
K14436	5.0	1.0
K19587	3.0	1.0
K14482	3.0	0.0
K08985	2.0	9.0
K06709	3.0	1.0
K15608	2.0	1.0
K09669	7.0	2.0
K02240	2.0	0.0
K04958	7.0	3.0
K02105	5.0	0.0
K16552	2.0	1.0
K05369	4.0	0.0
K05644	4.0	1.0
K01540	1.0	2.0
K13537	2.0	1.0
K16070	2.0	0.0
K19778	2.0	0.0
K13917	3.0	0.0
K10587	3.0	1.0
K05632	2.0	0.0
K03256	3.0	2.0
K08341	2.0	3.0
K08179	3.0	0.0
K10429	2.0	0.0
K18529	1.0	1.0
K04808	1.0	0.0
K09321	3.0	0.0
K05791	1.0	0.0
K02207	1.0	0.0
K02223	3.0	0.0
K10513	1.0	1.0
K13088	2.0	0.0
K06398	2.0	8.0
K19346	2.0	0.0
K00597	3.0	0.0
K06761	2.0	0.0
K00725	3.0	2.0
K13751	2.0	2.0
K05460	2.0	0.0
K18905	9.0	3.0
K16359	1.0	0.0
K00402	2.0	0.0
K12670	5.0	0.0
K11632	1.0	0.0
K03845	1.0	1.0
K21530	2.0	0.0
K09216	1.0	0.0
K19093	2.0	0.0
K08941	1.0	0.0
K12486	3.0	1.0
K22173	8.0	1.0
K11441	4.0	20.0
K10195	3.0	4.0
K14525	3.0	0.0
K13526	1.0	0.0
K17391	1.0	1.0
K08901	1.0	0.0
K19601	3.0	0.0
K05858	6.0	1.0
K11869	1.0	1.0
K13158	4.0	1.0
K13717	2.0	0.0
K11977	2.0	0.0
K03869	2.0	2.0
K05085	2.0	0.0
K21072	1.0	0.0
K14946	4.0	2.0
K08143	1.0	1.0
K09322	2.0	0.0
K20780	2.0	2.0
K19538	2.0	1.0
K21868	1.0	0.0
K19933	6.0	2.0
K14972	1.0	0.0
K19682	2.0	0.0
K02590	11.0	5.0
K12756	9.0	9.0
K07968	6.0	0.0
K00908	2.0	0.0
K01964	5.0	4.0
K03489	2.0	0.0
K16497	3.0	6.0
K11191	1.0	0.0
K11192	1.0	0.0
K14701	5.0	0.0
K15010	1.0	0.0
K10401	4.0	1.0
K13302	1.0	0.0
K00093	6.0	1.0
K01922	2.0	0.0
K11701	3.0	4.0
K03016	2.0	0.0
K04153	4.0	3.0
K22422	1.0	0.0
K09278	1.0	0.0
K21764	1.0	0.0
K17778	1.0	0.0
K17913	1.0	0.0
K11091	2.0	0.0
K06589	1.0	0.0
K08791	4.0	2.0
K09582	2.0	0.0
K06114	5.0	5.0
K15181	1.0	4.0
K07520	1.0	0.0
K18451	2.0	0.0
K13649	1.0	0.0
K15305	9.0	0.0
K10540	6.0	10.0
K19009	6.0	0.0
K17860	1.0	1.0
K06736	1.0	1.0
K11045	2.0	2.0
K10870	2.0	2.0
K13664	2.0	0.0
K09982	2.0	0.0
K15813	4.0	10.0
K05019	1.0	0.0
K05100	2.0	0.0
K15104	2.0	1.0
K17926	1.0	0.0
K15500	2.0	0.0
K11819	1.0	0.0
K17484	3.0	7.0
K05051	1.0	2.0
K16855	1.0	0.0
K09814	3.0	0.0
K21893	4.0	1.0
K08114	1.0	0.0
K02746	5.0	4.0
K12702	4.0	7.0
K12497	2.0	1.0
K04638	1.0	0.0
K11368	1.0	0.0
K10101	1.0	0.0
K18031	1.0	0.0
K06527	2.0	0.0
K10488	2.0	0.0
K02090	2.0	2.0
K09714	2.0	0.0
K04919	2.0	0.0
K06811	5.0	0.0
K17520	3.0	0.0
K12403	1.0	0.0
K14774	1.0	1.0
K13580	1.0	0.0
K17616	3.0	3.0
K17679	1.0	0.0
K04428	1.0	1.0
K12012	2.0	0.0
K04900	1.0	0.0
K11629	2.0	0.0
K18591	1.0	0.0
K12607	1.0	0.0
K12451	3.0	2.0
K10795	4.0	0.0
K04150	2.0	0.0
K18261	1.0	1.0
K12365	6.0	0.0
K20870	3.0	4.0
K08996	1.0	0.0
K13676	2.0	0.0
K05210	4.0	0.0
K12439	3.0	0.0
K20102	5.0	1.0
K04943	1.0	0.0
K11860	2.0	0.0
K12320	1.0	0.0
K05280	1.0	0.0
K18762	2.0	0.0
K02088	2.0	0.0
K17494	2.0	0.0
K01244	1.0	4.0
K00506	4.0	0.0
K15239	3.0	4.0
K02076	2.0	2.0
K10698	2.0	0.0
K02923	2.0	0.0
K16942	2.0	3.0
K10776	3.0	3.0
K04828	2.0	0.0
K19402	1.0	0.0
K06569	2.0	3.0
K16696	5.0	0.0
K04602	2.0	4.0
K07408	1.0	4.0
K21342	2.0	0.0
K08133	1.0	0.0
K13172	3.0	0.0
K04377	1.0	2.0
K20176	1.0	0.0
K06848	1.0	0.0
K11948	3.0	30.0
K15046	4.0	0.0
K04963	4.0	2.0
K01177	4.0	0.0
K14308	1.0	0.0
K01460	1.0	0.0
K18624	3.0	0.0
K12868	3.0	0.0
K19229	3.0	62.0
K14215	2.0	3.0
K06760	5.0	2.0
K06850	2.0	0.0
K16912	1.0	0.0
K19526	2.0	2.0
K21483	1.0	2.0
K12896	2.0	2.0
K04931	2.0	0.0
K12040	3.0	0.0
K13691	1.0	0.0
K06762	2.0	1.0
K09525	6.0	1.0
K04714	2.0	0.0
K04520	2.0	3.0
K04186	1.0	0.0
K10521	6.0	4.0
K04874	1.0	4.0
K20531	7.0	15.0
K09188	5.0	2.0
K06232	1.0	1.0
K03485	2.0	2.0
K13666	7.0	0.0
K08554	1.0	0.0
K02516	6.0	5.0
K11833	1.0	0.0
K08180	2.0	2.0
K19909	1.0	0.0
K10366	4.0	0.0
K18141	3.0	0.0
K02633	2.0	0.0
K02724	1.0	0.0
K07471	1.0	0.0
K13696	6.0	0.0
K09634	4.0	0.0
K20301	4.0	0.0
K13185	2.0	0.0
K12829	3.0	2.0
K06948	2.0	0.0
K15284	2.0	0.0
K16775	1.0	0.0
K19904	3.0	0.0
K06771	2.0	0.0
K10423	2.0	1.0
K09276	2.0	1.0
K08428	1.0	0.0
K17832	1.0	2.0
K11803	2.0	0.0
K04990	6.0	2.0
K04139	1.0	0.0
K05353	5.0	1.0
K17578	2.0	0.0
K06724	4.0	1.0
K16727	1.0	0.0
K19081	2.0	0.0
K19605	2.0	0.0
K05360	6.0	2.0
K19259	2.0	3.0
K13504	1.0	0.0
K14561	1.0	0.0
K10403	1.0	0.0
K10636	2.0	0.0
K18605	5.0	40.0
K20899	4.0	0.0
K00779	2.0	0.0
K11837	2.0	0.0
K22402	1.0	0.0
K12898	1.0	2.0
K06171	1.0	1.0
K07852	1.0	0.0
K20553	4.0	0.0
K19944	1.0	1.0
K17824	3.0	1.0
K05693	3.0	0.0
K09762	4.0	2.0
K02661	10.0	7.0
K16659	1.0	0.0
K10203	4.0	1.0
K16875	4.0	4.0
K21277	2.0	0.0
K12165	2.0	0.0
K08959	4.0	2.0
K09430	2.0	0.0
K03874	1.0	0.0
K04743	2.0	1.0
K03441	1.0	2.0
K03440	1.0	0.0
K16276	2.0	15.0
K10360	4.0	1.0
K22125	8.0	1.0
K14365	2.0	0.0
K06087	4.0	1.0
K09428	2.0	0.0
K09268	2.0	0.0
K17631	1.0	0.0
K16630	2.0	2.0
K19038	2.0	0.0
K10432	2.0	0.0
K09403	1.0	0.0
K09267	4.0	0.0
K14544	2.0	2.0
K14105	2.0	0.0
K14519	5.0	7.0
K21805	1.0	0.0
K09355	1.0	1.0
K15686	1.0	4.0
K15430	2.0	0.0
K10581	2.0	0.0
K08801	3.0	2.0
K12899	2.0	0.0
K14345	2.0	0.0
K19865	1.0	0.0
K19928	1.0	0.0
K04237	2.0	2.0
K06103	1.0	9.0
K04494	3.0	0.0
K12847	1.0	6.0
K15368	2.0	2.0
K04886	2.0	0.0
K02561	2.0	1.0
K10199	2.0	2.0
K00871	8.0	3.0
K04870	2.0	1.0
K10397	3.0	0.0
K11291	3.0	0.0
K12645	4.0	18.0
K12876	3.0	2.0
K11699	2.0	3.0
K13117	3.0	9.0
K01910	2.0	27.0
K20050	4.0	1.0
K04257	12.0	5.0
K00842	6.0	2.0
K16440	3.0	1.0
K11918	3.0	3.0
K03203	2.0	5.0
K11714	2.0	0.0
K17842	1.0	1.0
K10490	3.0	0.0
K18590	3.0	0.0
K04927	2.0	0.0
K12144	1.0	5.0
K02759	2.0	0.0
K09215	1.0	0.0
K07188	6.0	0.0
K11366	3.0	2.0
K14444	3.0	3.0
K07207	2.0	0.0
K12650	1.0	2.0
K16400	2.0	3.0
K13937	3.0	4.0
K19671	5.0	2.0
K16731	1.0	0.0
K21741	4.0	2.0
K14629	5.0	0.0
K02514	2.0	4.0
K11198	0.6666666666666666	0.3333333333333333
K11199	0.6666666666666666	0.3333333333333333
K11200	0.6666666666666666	0.3333333333333333
K04527	1.0	2.0
K08766	2.0	1.0
K11186	1.0	4.0
K04853	6.0	0.0
K07269	6.0	1.0
K09836	3.0	8.0
K19483	1.0	0.0
K15062	2.0	3.0
K20219	5.0	0.0
K08767	3.0	0.0
K12455	8.0	1.0
K13965	3.0	0.0
K10898	2.0	0.0
K08043	1.0	1.0
K15175	2.0	0.0
K14384	2.0	5.0
K12886	2.0	0.0
K16957	4.0	14.0
K05677	1.0	2.0
K21260	4.0	3.0
K19863	2.0	0.0
K09894	2.0	45.0
K16670	1.0	0.0
K04959	1.0	0.0
K09486	3.0	3.0
K14670	3.0	2.0
K04422	2.0	5.0
K20003	2.0	0.0
K08118	1.0	0.0
K03268	4.0	4.0
K09093	4.0	0.0
K03907	3.0	0.0
K15216	1.0	0.0
K03837	2.0	9.0
K10880	1.0	2.0
K17861	1.0	1.0
K13716	2.0	0.0
K09208	3.0	0.0
K05372	6.0	3.0
K07419	1.0	0.0
K09367	1.0	0.0
K21432	2.0	1.0
K05352	3.0	0.0
K14719	2.0	3.0
K09396	1.0	0.0
K12033	1.0	0.0
K15050	4.0	1.0
K06491	1.0	1.0
K22300	3.0	3.0
K15872	2.0	4.0
K10337	1.0	0.0
K11271	1.0	0.0
K09632	2.0	0.0
K04667	2.0	0.0
K08074	3.0	2.0
K14206	5.0	4.0
K11126	4.0	1.0
K18040	1.0	0.0
K05211	2.0	0.0
K07920	8.0	1.0
K08771	1.0	1.0
K04274	2.0	0.0
K11998	2.0	1.0
K12311	3.0	3.0
K20165	1.0	0.0
K08862	2.0	0.0
K09953	2.0	0.0
K09485	3.0	3.0
K05622	1.0	2.0
K15032	2.0	2.0
K12326	2.0	0.0
K18753	4.0	0.0
K01321	3.0	1.0
K09349	1.0	0.0
K19505	2.0	0.0
K07966	3.0	1.0
K10317	3.0	0.0
K09730	2.0	0.0
K21568	1.0	0.0
K08018	5.0	3.0
K06993	2.0	7.0
K02125	3.0	0.0
K03840	4.0	51.0
K14412	5.0	1.0
K12031	1.0	0.0
K08871	1.0	0.0
K04860	8.0	0.0
K01311	2.0	0.0
K14723	2.0	0.0
K10453	2.0	0.0
K03020	4.0	0.0
K15336	2.0	5.0
K09212	1.0	0.0
K16751	2.0	0.0
K11307	1.0	0.0
K20659	2.0	0.0
K17795	1.0	0.0
K18305	2.0	0.0
K12237	1.0	0.0
K22464	1.0	0.0
K09273	3.0	0.0
K19371	2.0	4.0
K14716	1.0	0.0
K09395	2.0	1.0
K03488	2.0	0.0
K09865	1.0	1.0
K17821	2.0	0.0
K14970	1.0	0.0
K17233	2.0	0.0
K15701	3.0	0.0
K04838	1.0	0.0
K03509	2.0	0.0
K11848	3.0	0.0
K18126	3.0	2.0
K17094	1.0	1.0
K06765	2.0	0.0
K12831	1.0	2.0
K04612	4.0	1.0
K06161	1.0	0.0
K22340	3.0	0.0
K11864	2.0	3.0
K01285	4.0	3.0
K03905	1.0	0.0
K17530	2.0	3.0
K19349	2.0	1.0
K17542	1.0	0.0
K20242	2.0	0.0
K05052	1.0	0.0
K08887	1.0	0.0
K10730	3.0	2.0
K05866	3.0	0.0
K10523	1.0	2.0
K11205	1.0	0.0
K18080	1.0	2.0
K04038	1.0	0.0
K05717	1.0	0.0
K06265	2.0	0.0
K21754	2.0	0.0
K13212	1.0	0.0
K19027	3.0	0.0
K17915	1.0	1.0
K14837	2.0	2.0
K06778	3.0	3.0
K03997	1.0	0.0
K20812	4.0	0.0
K20902	1.0	0.0
K12292	1.0	0.0
K06550	2.0	0.0
K15210	1.0	0.0
K08753	1.0	0.0
K20386	1.0	0.0
K05205	1.0	0.0
K20424	2.0	0.0
K11030	1.0	0.0
K15682	2.0	0.0
K05112	1.0	0.0
K21803	1.0	1.0
K17326	1.0	0.0
K08142	1.0	0.0
K15008	2.0	0.0
K05625	1.0	0.0
K11974	1.0	0.0
K09999	1.0	10.0
K21922	1.0	0.0
K11970	1.0	0.0
K10459	4.0	7.0
K19942	3.0	1.0
K08022	1.0	0.0
K18886	1.0	1.0
K08816	2.0	0.0
K06803	1.0	0.0
K18239	1.0	0.0
K17493	3.0	0.0
K20363	2.0	0.0
K04385	1.0	0.0
K11049	1.0	0.0
K10517	1.0	0.0
K14322	1.0	0.0
K10695	1.0	0.0
K19398	1.0	1.0
K04591	1.0	0.0
K19194	3.0	0.0
K03689	1.0	0.0
K04678	6.0	2.0
K10608	1.0	0.0
K16236	1.0	0.0
K21775	3.0	5.0
K12796	2.0	0.0
K04300	1.0	0.0
K08858	1.0	1.0
K15280	1.0	0.0
K11742	1.0	1.0
K06753	1.0	0.0
K13648	2.0	1.0
K12168	1.0	1.0
K19680	1.0	1.0
K09230	2.0	0.0
K13939	2.0	4.0
K15691	1.0	1.0
K21724	1.0	2.0
K05840	1.0	0.0
K10760	2.0	2.0
K08747	2.0	0.0
K13857	3.0	2.0
K09629	2.0	1.0
K15589	4.0	0.0
K13813	1.0	0.0
K11185	3.0	0.0
K19952	1.0	0.0
K10802	2.0	1.0
K17776	3.0	4.0
K13337	1.0	0.0
K08610	3.0	0.0
K12732	1.0	6.0
K04360	2.0	0.0
K18549	1.0	1.0
K18589	1.0	0.0
K07363	1.0	0.0
K10000	5.0	5.0
K21622	1.0	0.0
K08056	3.0	1.0
K09225	2.0	0.0
K04909	1.0	3.0
K15706	1.0	0.0
K14703	3.0	0.0
K19948	3.0	0.0
K18044	1.0	0.0
K04729	2.0	0.0
K16499	4.0	4.0
K18647	4.0	0.0
K04856	3.0	0.0
K13197	1.0	1.0
K10122	2.0	0.0
K08383	1.0	0.0
K15146	1.0	0.0
K11651	2.0	4.0
K22439	2.0	3.0
K02602	2.0	3.0
K04531	1.0	1.0
K20649	2.0	0.0
K09370	1.0	0.0
K00623	1.0	0.0
K19521	1.0	0.0
K02711	2.0	1.0
K11713	1.0	0.0
K00618	1.0	0.0
K22160	3.0	4.0
K17601	3.0	0.0
K10739	1.0	8.0
K04282	1.0	0.0
K14797	2.0	1.0
K09608	2.0	0.0
K19083	1.0	0.0
K13365	1.0	1.0
K19499	1.0	0.0
K15852	1.0	6.0
K18251	3.0	6.0
K12676	1.0	0.0
K11148	2.0	1.0
K04854	1.0	0.0
K22427	1.0	0.0
K09583	1.0	1.0
K09676	1.0	0.0
K05464	1.0	0.0
K09363	1.0	0.0
K09324	1.0	0.0
K15442	1.0	1.0
K06700	1.0	0.0
K08469	1.0	1.0
K10720	2.0	0.0
K14592	3.0	0.0
K07611	1.0	2.0
K10482	1.0	0.0
K04522	3.0	0.0
K16489	1.0	3.0
K01542	1.0	0.0
K17559	1.0	0.0
K10044	1.0	0.0
K06531	1.0	0.0
K12838	2.0	0.0
K06836	1.0	0.0
K11549	1.0	0.0
K09070	1.0	0.0
K21374	3.0	1.0
K13578	1.0	0.0
K21761	1.0	0.0
K06755	5.0	0.0
K15185	2.0	0.0
K12205	1.0	4.0
K01320	5.0	6.0
K08786	3.0	2.0
K14821	1.0	0.0
K15004	1.0	2.0
K05775	1.0	5.0
K18420	1.0	0.0
K13143	1.0	0.0
K06271	5.0	5.0
K15259	3.0	3.0
K21844	1.0	0.0
K17539	2.0	0.0
K22188	1.0	0.0
K20867	1.0	1.0
K15157	1.0	0.0
K15382	1.0	1.0
K19965	1.0	0.0
K12491	2.0	0.0
K00923	2.0	2.0
K06099	2.0	0.0
K17621	1.0	0.0
K11480	1.0	0.0
K06618	1.0	0.0
K08841	1.0	0.0
K20880	1.0	0.0
K13100	1.0	0.0
K11649	2.0	1.0
K05184	5.0	0.0
K15282	1.0	0.0
K18938	1.0	0.0
K01332	2.0	0.0
K14772	4.0	3.0
K11167	2.0	4.0
K21178	3.0	9.0
K09618	1.0	1.0
K07797	1.0	2.0
K21124	2.0	1.0
K18402	1.0	1.0
K04235	1.0	0.0
K05502	2.0	1.0
K12300	2.0	1.0
K08740	1.0	3.0
K06887	1.0	0.0
K16175	1.0	5.0
K10252	1.0	1.0
K13022	4.0	0.0
K11659	1.0	0.0
K04809	2.0	1.0
K11937	3.0	4.0
K21499	1.0	0.0
K17312	3.0	0.0
K08021	3.0	0.0
K19323	1.0	2.0
K02098	1.0	0.0
K10604	1.0	4.0
K01203	1.0	0.0
K09719	5.0	0.0
K05466	1.0	1.0
K07972	3.0	1.0
K05887	1.0	0.0
K18321	3.0	1.0
K20624	1.0	4.0
K06964	3.0	0.0
K13372	3.0	2.0
K17536	1.0	1.0
K12827	1.0	0.0
K15446	5.0	19.0
K16685	2.0	0.0
K04307	1.0	1.0
K17477	2.0	0.0
K03998	1.0	0.0
K05122	1.0	1.0
K09868	1.0	0.0
K22127	1.0	0.0
K00277	1.0	4.0
K04558	3.0	0.0
K10939	1.0	0.0
K06508	1.0	0.0
K22284	1.0	0.0
K08026	1.0	0.0
K17920	3.0	1.0
K16491	1.0	0.0
K11487	1.0	0.0
K13869	8.0	5.0
K21473	1.0	1.0
K21880	1.0	0.0
K03277	1.0	0.0
K02153	1.0	0.0
K10631	1.0	1.0
K04648	1.0	2.0
K20346	2.0	0.0
K06564	1.0	0.0
K06845	1.0	0.0
K07412	1.0	0.0
K12001	1.0	0.0
K08553	1.0	0.0
K04834	1.0	2.0
K12534	5.0	5.0
K14380	2.0	0.0
K20604	2.0	0.0
K15871	1.0	1.0
K08459	1.0	0.0
K09588	1.0	0.0
K04671	2.0	0.0
K17707	2.0	0.0
K04977	1.0	0.0
K18780	2.0	2.0
K08661	2.0	0.0
K04121	2.0	0.0
K01546	6.0	15.0
K17728	3.0	0.0
K10208	2.0	0.0
K19273	4.0	0.0
K09236	2.0	2.0
K16535	3.0	0.0
K12042	1.0	0.0
K18440	1.0	0.0
K21035	1.0	2.0
K22285	1.0	2.0
K13784	2.0	0.0
K17936	1.0	1.0
K06620	2.0	0.0
K15063	3.0	4.0
K06866	2.0	1.0
K04673	1.0	0.0
K09147	3.0	11.0
K18270	2.0	1.0
K21444	1.0	0.0
K00489	4.0	0.0
K10702	2.0	0.0
K19362	2.0	0.0
K12030	2.0	0.0
K04906	1.0	1.0
K08528	1.0	0.0
K05098	2.0	0.0
K05334	2.0	0.0
K01099	2.0	0.0
K03279	3.0	0.0
K08507	1.0	0.0
K04920	2.0	0.0
K13375	2.0	0.0
K03425	2.0	0.0
K06677	5.0	3.0
K08636	4.0	0.0
K19332	4.0	0.0
K19196	2.0	0.0
K20797	1.0	0.0
K08051	1.0	1.0
K09223	4.0	2.0
K09630	2.0	1.0
K18846	2.0	1.0
K10390	2.0	0.0
K13241	1.0	3.0
K11809	1.0	0.0
K10975	2.0	0.0
K17599	3.0	0.0
K08458	1.0	0.0
K04454	2.0	0.0
K16925	2.0	2.0
K22038	5.0	0.0
K13442	2.0	0.0
K10769	1.0	0.0
K03349	2.0	7.0
K00516	2.0	0.0
K04478	1.0	0.0
K15167	3.0	0.0
K18570	2.0	1.0
K07490	1.0	0.0
K06856	4.0	0.0
K04193	2.0	0.0
